DAP,Env,LON,LAT,DOY,YYYYMMDD,daysFromStart,T2M,T2M_MAX,T2M_MIN,T2MDEW,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,PRECTOT,EVPTRNS,QV2M,RH2M,GWETROOT,GWETTOP,FROST_DAYS,WS2M,P_ETP,VPD,N,RTA,n,TH1,TH2,n.1,N.1,RTA.1,VPD.1,SPV,ETP,PETP,GDD,FRUE,T2M_RANGE,PTT,PTR,PAR_TEMP
24,WIH3.2020,-89.5448839,44.1156288,165,2020-06-13,24,12.24,18.37,6.51,6.84,24.48,31.37,42.09,13.84,1.78,0.04,0,5.31,6.23,71.73,0.59,0.61,0,3.2,-5.31,0.549648977,15.465,41.848,15.554,54.64896448,55.9024,11.4577403651624,15.2848321275579,41.8481453201174,0.549648977446656,0.0949389451030939,12.9107296916072,-12.9107296916072,5.185,0.201818181818182,11.86,80.186025,2.98264223722276,
25,WIH3.2020,-89.5448839,44.1156288,166,2020-06-14,25,12.98,19.09,6.43,6.87,24.74,28.69,34.71,12.9,1.68,0.04,0,6.3,6.24,69.6,0.58,0.6,0,3.15,-6.3,0.593568685,15.474,41.87,12.828,55.8047392,56.6532,10.4785443228021,15.2924235401711,41.8702844452143,0.593568685342794,0.0967056077695122,11.8509146873045,-11.8509146873045,5.545,0.216363636363636,12.66,85.80333,2.79062218214608,
26,WIH3.2020,-89.5448839,44.1156288,167,2020-06-15,26,15.47,22.33,6.9,10.3,28.01,23.98,16.2,10.91,1.42,0.03,0,6.34,7.98,73.45,0.57,0.6,0,2.79,-6.34,0.593403091,15.482,41.888,5.988,59.57643785,60.378,8.75820433009019,15.2988570927916,41.8883345556022,0.593403090715582,0.10750785782394,10.1048677024296,-10.1048677024296,7.165,0.300681818181818,15.43,110.92853,2.16078157711096,0.705235941
27,WIH3.2020,-89.5448839,44.1156288,168,2020-06-16,27,18.26,25.56,10.02,12.19,27.98,29.86,34.34,13.4,1.71,0.04,0,8.79,9.15,69.37,0.56,0.59,0,2.51,-8.79,0.83204118,15.488,41.902,12.693,63.71098238,63.8484,10.9058763915739,15.3041275356373,41.9022948552033,0.832041179868213,0.128378974642102,12.9626033873602,-12.9626033873602,9.79,0.445,15.54,151.62752,1.58202247191011,0.733844469
28,WIH3.2020,-89.5448839,44.1156288,169,2020-06-17,28,20.63,26.96,12.72,16.41,28.34,31.07,40.01,13.87,1.78,0.04,0,9.76,11.89,78.27,0.55,0.59,0,2.43,-9.76,0.64729446,15.494,41.912,14.791,67.80331999,67.7376,11.348178293053,15.3082305524285,41.9121651935199,0.647294460222611,0.143602881480198,13.7140368355397,-13.7140368355397,11.84,0.538181818181818,14.24,183.44896,1.30861486486486,0.672321861
29,WIH3.2020,-89.5448839,44.1156288,170,2020-06-18,29,21.64,27.52,14.34,17.06,28.93,30.12,33.71,13.35,1.72,0.04,0,10.41,12.45,76.91,0.55,0.58,0,2.48,-10.41,0.709759031,15.498,41.918,12.463,69.30716076,68.9816,11.0017848207019,15.3111627732063,41.9179460646416,0.709759030836485,0.152301391723261,13.4029518592294,-13.4029518592294,12.93,0.587727272727273,13.18,200.38914,1.19860788863109,0.616913124
30,WIH3.2020,-89.5448839,44.1156288,171,2020-06-19,30,22.99,27.79,17.19,17.94,32.83,18.83,8.8,9,1.22,0.03,0.48,9.55,13.18,74.25,0.54,0.58,0,1.75,-9.07,0.791329197,15.501,41.92,3.254,71.20352425,70.6484,6.87845427080408,15.3129217843852,41.9196386059956,0.791329197160664,0.165522846192149,8.47000251467815,-7.99000251467815,14.49,0.658636363636364,10.6,224.60949,1.06977225672878,0.391474554
31,WIH3.2020,-89.5448839,44.1156288,172,2020-06-20,31,21.09,24.61,17.39,19.68,33.68,7.31,1.21,3.86,0.56,0.01,24.91,1.31,14.74,91.69,0.56,0.7,0,2.85,23.6,0.248166135,15.503,41.917,0.448,69.41527679,69.3748,2.67054122785823,15.3135061359769,41.9172445968072,0.248166134814166,0.152874907046113,3.25448222784847,21.6555177721515,13,0.590909090909091,7.22,201.539,1.19253846153846,0.18302513
32,WIH3.2020,-89.5448839,44.1156288,173,2020-06-21,32,21.15,26.71,14.87,17.46,30.52,29.12,32.46,13.25,1.71,0.04,0.42,8.9,12.85,80.92,0.57,0.61,0,2.1,-8.48,0.603164775,15.503,41.911,12.007,68.8033742,68.6356,10.6395595351199,15.3129153459395,41.910766456248,0.603164775082341,0.151159816432038,12.9448272143748,-12.5248272143748,12.79,0.581363636363636,11.84,198.28337,1.21211884284597,0.626477541
33,WIH3.2020,-89.5448839,44.1156288,174,2020-06-22,33,18.38,21.02,14.46,17.38,32.35,7.39,0.6,3.91,0.58,0.01,29.34,0.29,12.86,93.93,0.59,0.72,0,1.97,29.05,0.083618246,15.503,41.9,0.222,64.84750066,65.8368,2.70044959733731,15.3111499016251,41.9002072412596,0.0836182455749681,0.128025468693455,3.2067150538087,26.1332849461913,9.74,0.442727272727273,6.56,150.99922,1.59168377823409,0.21273123
34,WIH3.2020,-89.5448839,44.1156288,175,2020-06-23,34,16.83,21.66,12.89,13.84,30.15,21.71,17.63,10.01,1.35,0.03,2.01,4.36,10.15,83.47,0.6,0.64,0,2.89,-2.35,0.456233501,15.501,41.886,6.524,61.90361099,63.0124,7.93450492157162,15.3082112583162,41.8855706440493,0.456233501352804,0.124777198092579,9.38245647979167,-7.37245647979167,9.275,0.421590909090909,8.77,143.771775,1.67126684636119,0.594771242
35,WIH3.2020,-89.5448839,44.1156288,176,2020-06-24,35,17.21,21.76,11.63,13.73,30.33,21.29,18.82,9.77,1.31,0.03,0.86,5.76,10.05,80.94,0.58,0.62,0,2.34,-4.9,0.416281979,15.498,41.867,6.967,62.45615626,63.3528,7.78239209640578,15.3041018348609,41.8668609892667,0.41628197948424,0.12082378955229,9.1532255118348,-8.29322551183481,8.695,0.395227272727273,10.13,134.75511,1.78240368027602,0.567693202
36,WIH3.2020,-89.5448839,44.1156288,177,2020-06-25,36,19.56,24.27,11.65,14.19,28.57,30.2,37.65,13.52,1.75,0.04,0,8.65,10.35,72.81,0.57,0.61,0,1.54,-8.65,0.583127778,15.494,41.844,13.941,65.83098964,65.8684,11.0415733723934,15.2988250064332,41.8440832308786,0.58312777773617,0.129587090775958,13.1292417591652,-13.1292417591652,9.96,0.452727272727273,12.62,154.32024,1.55562248995984,0.691206544
37,WIH3.2020,-89.5448839,44.1156288,178,2020-06-26,37,21.56,26.59,16.67,19.76,32.66,14.08,4.85,6.8,0.93,0.02,7.74,3.47,15.02,89.64,0.57,0.64,0,2.53,4.27,0.385245099,15.488,41.817,1.796,70.07820016,69.8736,5.14899517392513,15.2923850944652,41.8172429487696,0.38524509859523,0.158119209618005,6.29652858964063,1.44347141035937,13.63,0.619545454545455,9.92,211.10144,1.13631694790902,0.315398887
38,WIH3.2020,-89.5448839,44.1156288,179,2020-06-27,38,22.64,26.66,17.61,18.29,29.83,30.35,37.91,13.73,1.78,0.04,0.05,10.03,13.51,78.09,0.57,0.61,0,1.73,-9.98,0.652429514,15.482,41.786,14.046,70.97431024,70.4244,11.101551984397,15.2847873538132,41.7863463451079,0.652429514448064,0.162431985565418,13.6194648997724,-13.5694648997724,14.135,0.6425,9.05,218.83807,1.09529536611249,0.606448763
39,WIH3.2020,-89.5448839,44.1156288,180,2020-06-28,39,21.98,27.49,16.44,18.27,32.34,26.06,20.46,11.99,1.57,0.04,0.15,8.57,13.55,80.23,0.56,0.59,0,2.97,-8.42,0.670261284,15.474,41.751,7.583,70.08911846,69.7572,9.53485504371877,15.2760379572388,41.7514002405199,0.670261283577234,0.160969203271293,11.6808511097279,-11.5308511097279,13.965,0.634772727272727,11.05,216.09441,1.10805585392052,0.545495905
40,WIH3.2020,-89.5448839,44.1156288,181,2020-06-29,40,23.59,26.94,18.67,22.2,34.9,11.6,1.29,5.73,0.77,0.02,7.97,2.45,17.36,91.96,0.56,0.64,0,2.86,5.52,0.176344968,15.465,41.712,0.478,73.73405036,72.782,4.24543346567731,15.2661439772983,41.712412070132,0.176344967823366,0.168306876297453,5.22865754061566,2.74134245938434,14.805,0.672954545454545,8.27,228.959325,1.04457953394124,0.242899534
41,WIH3.2020,-89.5448839,44.1156288,182,2020-06-30,41,24.88,29.7,20.37,21.98,33.24,27.17,27.19,12.58,1.64,0.04,0.32,9.27,16.97,84.82,0.56,0.61,0,2.51,-8.95,0.640756109,15.455,41.669,10.085,75.21572384,73.9928,9.94690422263808,15.2551133657549,41.6693898795411,0.640756108580922,0.189169289511586,12.41546472206,-12.09546472206,17.035,0.774318181818182,9.33,263.275925,0.907249779864984,0.50562701
42,WIH3.2020,-89.5448839,44.1156288,183,2020-07-01,42,23.49,28.48,18.38,18.99,33.21,25.44,20.47,11.78,1.55,0.04,0,11.3,14.08,77,0.55,0.58,0,2.08,-11.3,0.804296008,15.444,41.622,7.595,72.222327,71.5264,9.31664946789126,15.2429549306339,41.6223423207848,0.804296008381564,0.173947874675736,11.5129837883423,-11.5129837883423,15.43,0.701363636363636,10.1,238.30092,1.00090732339598,0.501489996
43,WIH3.2020,-89.5448839,44.1156288,184,2020-07-02,43,24.29,28.51,18.26,16.45,33.32,26.86,25.03,12.39,1.59,0.04,0.09,10.16,11.95,62.67,0.54,0.58,0,0.8,-10.07,1.12455594,15.432,41.571,9.292,72.08340757,71.412,9.84018708914514,15.229678311062,41.5712786483883,1.12455593971743,0.173536464031156,12.1521630574628,-12.0621630574628,15.385,0.699318181818182,10.25,237.42132,1.00305492362691,0.510086455
44,WIH3.2020,-89.5448839,44.1156288,185,2020-07-03,44,25.18,29.84,20.31,21.29,33.34,27.22,26.2,12.58,1.65,0.04,1.38,9.85,16.23,79.68,0.54,0.58,0,1.57,-8.47,0.762227701,15.419,41.516,9.731,75.16434976,74.0444,9.97587000675808,15.2152939500356,41.5162087155706,0.762227701295271,0.189562520436566,12.4411802946543,-11.0611802946543,17.075,0.776136363636364,9.53,263.279425,0.903016105417277,0.499602859
45,WIH3.2020,-89.5448839,44.1156288,186,2020-07-04,45,25.31,29.63,19.32,19.55,32.91,26.85,30.09,12.35,1.6,0.04,0.08,11.74,14.52,72.06,0.53,0.57,0,1.27,-11.66,0.923781596,15.404,41.457,11.18,74.55252214,73.548,9.84426208750552,15.1998130652782,41.4571429706962,0.923781596018596,0.183735799220131,12.2290532078384,-12.1490532078384,16.475,0.748863636363636,10.31,253.7809,0.934992412746586,0.487949427
46,WIH3.2020,-89.5448839,44.1156288,187,2020-07-05,46,25.09,29.4,20.29,21.53,33.7,25.15,22.07,11.66,1.5,0.04,0.37,8.83,16.51,81.08,0.52,0.57,0,1.81,-8.46,0.670745619,15.389,41.394,8.205,75.16800228,74.0408,9.22495590464547,15.1832476183521,41.3940924540636,0.670745618599035,0.187310813415187,11.4797590400316,-11.1097590400316,16.845,0.765681818181818,9.11,259.227705,0.913564856040368,0.464726983
47,WIH3.2020,-89.5448839,44.1156288,188,2020-07-06,47,25.59,29.73,21.61,22.56,34.34,22.84,17.67,10.65,1.39,0.03,12.39,6.76,17.53,83.92,0.53,0.63,0,1.62,5.63,0.644209021,15.372,41.327,6.573,76.28771672,74.9116,8.38149302488746,15.1656102821961,41.327068795122,0.644209020617291,0.19549362555657,10.4745040714199,1.91549592858013,17.67,0.803181818181818,8.12,271.62324,0.869949066213922,0.416178195
48,WIH3.2020,-89.5448839,44.1156288,189,2020-07-07,48,24.86,28.26,21.4,22.37,33.65,21.85,19.2,10.32,1.39,0.04,11.82,5.22,17.34,86.59,0.54,0.65,0,1.4,6.6,0.488987441,15.354,41.256,7.146,75.36524126,74.1132,8.02209143535023,15.1469144072692,41.2560842102124,0.488987441010234,0.187164749138004,9.97259615329815,1.84740384670185,16.83,0.765,6.86,258.40782,0.912299465240642,0.415124698
49,WIH3.2020,-89.5448839,44.1156288,190,2020-07-08,49,25.64,29.65,20.79,23.24,34.06,25.46,21.31,11.85,1.53,0.04,0.74,7.06,18.34,87.21,0.55,0.6,0,1.85,-6.32,0.456370699,15.335,41.181,7.935,76.73440756,75.2064,9.35228461708,15.1271739864785,41.181151500925,0.456370698633955,0.190993759736578,11.6464343522808,-10.9064343522808,17.22,0.782727272727273,8.86,264.0687,0.890534262485482,0.462168487
50,WIH3.2020,-89.5448839,44.1156288,191,2020-07-09,50,24.37,27.75,21.48,22.36,35.13,9.99,1.64,5,0.71,0.02,9.16,3.39,17.37,88.89,0.54,0.61,0,2,5.77,0.440750044,15.316,41.102,0.611,74.77429807,73.6196,3.67164442636211,15.1064036190759,41.1022840531686,0.44075004415073,0.185081683617134,4.55380374796129,4.60619625203871,16.615,0.755227272727273,6.27,254.47534,0.921817634667469,0.205170291
51,WIH3.2020,-89.5448839,44.1156288,192,2020-07-10,51,22.3,25.68,19.05,19.18,31.88,28.17,33.41,12.92,1.68,0.04,11.41,8.52,14.24,83.44,0.57,0.65,0,3.71,2.89,0.529108048,15.295,41.019,12.458,70.8521288,70.4048,10.3593107066081,15.0846184737075,41.0194958370422,0.529108048262724,0.164428899981688,12.660737768855,-1.25073776885502,14.365,0.652954545454546,6.63,219.712675,1.06474068917508,0.579372197
52,WIH3.2020,-89.5448839,44.1156288,193,2020-07-11,52,22.08,26.68,17.1,18.67,31.25,26.07,26.11,11.96,1.56,0.04,0.05,8.76,13.8,81.97,0.55,0.58,0,2.46,-8.71,0.571918846,15.273,40.933,9.742,70.38107624,70.0012,9.59284499021217,15.0618342507951,40.9328014075983,0.571918846416594,0.160327404330887,11.6793445912282,-11.6293445912282,13.89,0.631363636363636,9.58,212.14197,1.09956803455724,0.541666667
53,WIH3.2020,-89.5448839,44.1156288,194,2020-07-12,53,21.15,24.48,16.59,16.83,30.62,26.88,28.05,12.29,1.58,0.03,0.02,9.8,12.26,77.2,0.54,0.57,0,2.06,-9.78,0.562492423,15.25,40.842,10.474,68.556422,68.4088,9.89719181170157,15.0380671444337,40.8422159065827,0.56249242256526,0.149099103977884,11.9267711491157,-11.9067711491157,12.535,0.569772727272727,7.89,191.15875,1.21659353809334,0.58108747
54,WIH3.2020,-89.5448839,44.1156288,195,2020-07-13,54,21.73,25.81,16.48,17.19,30.97,26.94,30.46,12.3,1.6,0.04,0.11,10.65,12.55,76.16,0.53,0.57,0,1.55,-10.54,0.638123926,15.226,40.748,11.382,69.39449232,69.1184,9.92592627573396,15.0133338039768,40.7477550652298,0.638123925960348,0.154068712638655,12.006410147623,-11.896410147623,13.145,0.5975,9.33,200.14577,1.15831114492202,0.566037736
55,WIH3.2020,-89.5448839,44.1156288,196,2020-07-14,55,22.48,26.43,18.43,19.62,34.9,11.86,5.16,5.79,0.8,0.02,5.02,5.51,14.65,84.22,0.52,0.57,0,3.78,-0.49,0.500290567,15.202,40.649,1.93,71.20866944,70.7432,4.37284167551325,14.9876512954844,40.649435208189,0.500290567488972,0.164996987648198,5.33267247662456,-0.31267247662456,14.43,0.655909090909091,8,219.36486,1.05349965349965,0.257562278
56,WIH3.2020,-89.5448839,44.1156288,197,2020-07-15,56,19.55,22.57,16.03,17.08,32.31,7.72,1.01,4.01,0.59,0.01,17.43,2.22,12.44,86.29,0.54,0.68,0,1.91,15.21,0.331897739,15.176,40.547,0.378,66.49702805,66.8988,2.84850735562685,14.961037063196,40.5472732586489,0.331897739311063,0.139451692181368,3.39326073366769,14.0367392663323,11.3,0.513636363636364,6.54,171.4888,1.34300884955752,0.20511509
57,WIH3.2020,-89.5448839,44.1156288,198,2020-07-16,57,20.49,26.57,13.71,15.55,28.65,28.74,36.7,12.82,1.67,0.04,0.09,10.94,11.25,75.97,0.55,0.6,0,1.3,-10.85,0.755871613,15.15,40.441,13.749,67.44378047,67.288,10.612645642113,14.9335088911895,40.4412867447192,0.755871613274447,0.145953943347531,12.7145534347725,-12.6245534347725,12.14,0.551818181818182,12.86,183.921,1.24794069192751,0.625671059
58,WIH3.2020,-89.5448839,44.1156288,199,2020-07-17,58,23.26,28.27,17.16,20.17,32.46,26.06,28.86,12.1,1.58,0.04,0.1,8.36,15.19,83.3,0.53,0.58,0,2.66,-8.26,0.535594414,15.122,40.331,10.821,72.4105242,71.7212,9.63084862289561,14.9050848653745,40.3314938071236,0.53559441360876,0.167507436003833,11.7395471008728,-11.6395471008728,14.715,0.668863636363636,11.11,222.52023,1.02765885151206,0.520206363
59,WIH3.2020,-89.5448839,44.1156288,200,2020-07-18,59,26.24,30.34,22.21,24.09,35.6,19.28,12.57,9.31,1.26,0.03,3.66,8.38,19.39,88.35,0.53,0.58,0,4.13,-4.72,0.502148728,15.094,40.218,4.718,77.8715596,76.1124,7.13127757853349,14.8757833359631,40.2179132082458,0.502148728493838,0.201683845764376,8.87125875309431,-5.21125875309431,18.275,0.830681818181818,8.13,275.84285,0.82593707250342,0.354801829
60,WIH3.2020,-89.5448839,44.1156288,201,2020-07-19,60,23.12,25.65,18.36,19.05,31.57,28.06,34.95,12.8,1.67,0.04,1.92,10.51,14.31,78.87,0.53,0.58,0,4.29,-8.59,0.497571777,15.065,40.101,13.13,71.80118656,71.178,10.3880876705302,14.8456228805526,40.1005643425652,0.497571777478334,0.161312382414761,12.580737757426,-10.660737757426,14.005,0.636590909090909,7.29,210.985325,1.07568725455195,0.553633218
61,WIH3.2020,-89.5448839,44.1156288,202,2020-07-20,61,20.05,23.87,15.45,15.33,30.39,24.26,19.21,11.15,1.47,0.04,0.01,9.01,11.1,75.37,0.51,0.55,0,1.92,-9,0.616112114,15.035,39.979,7.224,66.72315815,66.7688,8.98968297867171,14.8146222679408,39.9794672485044,0.616112113931604,0.1422076876534,10.6933260631416,-10.6833260631416,11.66,0.53,8.42,175.3081,1.28945111492281,0.556109726
62,WIH3.2020,-89.5448839,44.1156288,203,2020-07-21,62,20.9,25.39,14.66,18.21,33.69,12.58,4.06,6.11,0.84,0.02,1.55,7.32,13.48,85.15,0.51,0.56,0,3.12,-5.77,0.363832694,15.004,39.855,1.528,68.6709365,68.6556,4.66614720608314,14.7828004227914,39.854642621706,0.363832694089183,0.145048883260669,5.56054427310462,-4.01054427310462,12.025,0.546590909090909,10.73,180.4231,1.24773388773389,0.292344498
63,WIH3.2020,-89.5448839,44.1156288,204,2020-07-22,63,20.12,23.56,16.73,17.02,33.5,17.85,8.34,8.37,1.15,0.03,0.29,9.15,12.41,83.38,0.51,0.55,0,2.58,-8.86,0.46521631,14.972,39.726,3.143,67.28215544,67.4472,6.62764706780848,14.7501763912506,39.7261118297423,0.465216309720743,0.145993401911056,7.89712359609224,-7.60712359609224,12.145,0.552045454545455,6.83,181.83494,1.23277068752573,0.416003976
64,WIH3.2020,-89.5448839,44.1156288,205,2020-07-23,64,19.97,24.44,16.18,16.95,32.18,17.13,11.39,7.97,1.09,0.03,0.2,8.49,12.26,83.69,0.5,0.55,0,1.71,-8.29,0.519851623,14.94,39.594,4.298,67.05379407,67.272,6.36709891668875,14.7167693076104,39.593896928253,0.519851623448524,0.147300606929936,7.58797135258364,-7.38797135258364,12.31,0.559545454545455,8.26,183.9114,1.21364744110479,0.399098648
65,WIH3.2020,-89.5448839,44.1156288,206,2020-07-24,65,21.85,26.44,14.99,18.66,31.68,26.91,30.17,12.42,1.59,0.04,0,9.48,13.77,83.15,0.49,0.54,0,1.81,-9.48,0.425830993,14.907,39.458,11.398,70.09464225,69.7676,10.0133943652038,14.6825983621008,39.4580206784947,0.425830992950842,0.150551240044641,11.9558691554528,-11.9558691554528,12.715,0.577954545454546,11.45,189.542505,1.17239480928038,0.568421053
66,WIH3.2020,-89.5448839,44.1156288,207,2020-07-25,66,25.36,30.02,19.34,22.6,35.01,23.47,18.35,11.01,1.45,0.04,0.46,11.25,17.63,85.42,0.49,0.54,0,3.35,-10.79,0.503989494,14.873,39.319,6.941,76.07242688,74.696,8.74349370390594,14.6476827698861,39.3185065662769,0.503989493856489,0.185709376878921,10.7025743332569,-10.2425743332569,16.68,0.758181818181818,10.68,248.08164,0.891666666666667,0.434148265
67,WIH3.2020,-89.5448839,44.1156288,208,2020-07-26,67,25.25,27.43,23.05,23.95,35.7,16.79,8.02,8.18,1.1,0.03,10.55,2.7,19.11,92.52,0.5,0.6,0,3.52,7.85,0.262128354,14.839,39.175,3.038,76.649827,75.072,6.26250946927811,14.6120417413269,39.1753788222469,0.262128354115506,0.191191884446401,7.68130246879305,2.86869753120695,17.24,0.783636363636364,4.38,255.82436,0.860730858468678,0.323960396
68,WIH3.2020,-89.5448839,44.1156288,209,2020-07-27,68,22.04,25.43,18.32,17.61,30.46,27.11,34.48,12.38,1.6,0.04,0.14,11.04,12.92,77.28,0.5,0.55,0,3.33,-10.9,0.663917552,14.804,39.029,13.079,69.96354688,69.5796,10.1245354541256,14.5756944535632,39.0286624434784,0.663917552020887,0.16019930427084,12.1440157476135,-12.0040157476135,13.875,0.630681818181818,7.11,205.4055,1.06695495495496,0.561705989
69,WIH3.2020,-89.5448839,44.1156288,210,2020-07-28,69,21.12,25.59,15.63,17.96,32.54,19.43,19.33,9.13,1.22,0.03,4.53,5.49,13.26,82.84,0.49,0.56,0,2.36,-0.96,0.469472003,14.768,38.878,7.343,68.88192992,68.7856,7.26589278891081,14.5386600234625,38.878383216307,0.469472002584683,0.149702714545249,8.62593553398861,-4.09593553398861,12.61,0.573181818181818,9.96,186.22448,1.17113402061856,0.432291667
70,WIH3.2020,-89.5448839,44.1156288,211,2020-07-29,70,22.03,26.64,15.97,17.66,30.46,25.71,30.59,11.66,1.51,0.03,0,10.15,12.93,77.52,0.49,0.55,0,1.53,-10.15,0.632470324,14.731,38.725,11.636,69.96581944,69.5876,9.6274700691615,14.5009574819681,38.7245677403462,0.632470324463972,0.155395150631632,11.4712630215322,-11.4712630215322,13.305,0.604772727272727,10.67,195.995955,1.10717775272454,0.529278257
71,WIH3.2020,-89.5448839,44.1156288,212,2020-07-30,71,20.9,24.39,16.74,17.42,30.34,24.61,28.12,11.19,1.47,0.03,0.06,8.64,12.7,81.35,0.49,0.53,0,2.45,-8.58,0.49033219,14.694,38.567,10.714,68.4280785,68.3712,9.22867946039608,14.4626057498749,38.5672434536095,0.490332190458478,0.149340300747846,10.9219772620184,-10.8619772620184,12.565,0.571136363636364,7.65,184.63011,1.16943891762833,0.535406699
72,WIH3.2020,-89.5448839,44.1156288,213,2020-07-31,72,20.11,24.49,14.95,15.74,30.75,22.51,23.59,10.32,1.37,0.03,0,10.35,11.41,77.04,0.48,0.52,0,1.77,-10.35,0.598009069,14.657,38.406,9.003,66.91019656,66.9764,8.45368065652794,14.4236236150507,38.406438658654,0.598009069424514,0.142671471917441,9.92656180608469,-9.92656180608469,11.72,0.532727272727273,9.54,171.78004,1.25059726962457,0.513177524
73,WIH3.2020,-89.5448839,44.1156288,214,2020-08-01,73,21.58,25.81,17.11,15.87,31.47,22.68,21.9,10.4,1.37,0.03,0.04,10.72,11.52,71.05,0.47,0.52,0,0.92,-10.68,0.834303455,14.618,38.242,8.371,68.7989141,68.4932,8.53062696995648,14.3840297111146,38.2421825496543,0.834303455008453,0.156689328153684,10.1303921612038,-10.0903921612038,13.46,0.611818181818182,8.7,196.75828,1.08603268945022,0.481927711
74,WIH3.2020,-89.5448839,44.1156288,215,2020-08-02,74,18.8,23.68,13.39,16.38,33.07,7.34,1.55,3.8,0.56,0.01,7.12,5.11,12,86.24,0.47,0.56,0,3.26,2.01,0.368843151,14.579,38.075,0.593,65.2466688,65.8968,2.76520478119721,14.3438424975761,38.0745052403047,0.368843151181055,0.133745041040365,3.20639818513865,3.91360181486135,10.535,0.478863636363636,10.29,153.589765,1.38386331276697,0.20212766
75,WIH3.2020,-89.5448839,44.1156288,216,2020-08-03,75,15.55,19.51,10.97,11.55,29.63,16.8,9.22,7.71,1.05,0.02,0.9,5.9,8.63,78.28,0.48,0.54,0,3.03,-5,0.42769568,14.54,37.903,3.537,59.7522746,60.908,6.33957662024887,14.3030802414311,37.903437792445,0.427695679838407,0.111371031444496,7.12386241278098,-6.22386241278098,7.24,0.329090909090909,8.54,105.2696,2.00828729281768,0.495819936
76,WIH3.2020,-89.5448839,44.1156288,217,2020-08-04,76,15.9,20.14,9.72,10.93,27.75,24.77,26.63,11.09,1.42,0.03,0,7.84,8.28,73.7,0.47,0.51,0,2.26,-7.84,0.475233082,14.5,37.729,10.234,60.241017,61.0348,9.36318760953494,14.2617610002067,37.7290122452931,0.475233081567436,0.109440411411057,10.4711033286157,-10.4711033286157,6.93,0.315,10.42,100.485,2.09235209235209,0.697484277
77,WIH3.2020,-89.5448839,44.1156288,218,2020-08-05,77,18.65,23.83,11.95,12.59,28.71,22.88,18.98,10.33,1.35,0.03,0,9.26,9.27,69.54,0.47,0.51,0,1.13,-9.26,0.717681406,14.46,37.551,7.309,64.3017979,64.3824,8.66419282285916,14.2199026064401,37.5512616451656,0.717681406345156,0.129088469356104,9.94099628477183,-9.94099628477183,9.89,0.449545454545455,11.88,143.0094,1.46208291203236,0.553887399
78,WIH3.2020,-89.5448839,44.1156288,219,2020-08-06,78,19.54,24.61,13.37,14.16,30.14,23.81,26.02,10.87,1.4,0.03,0,10.45,10.26,72.5,0.46,0.51,0,1.37,-10.45,0.699367444,14.419,37.37,10.04,65.784735,65.8376,9.03304325473523,14.1775226535709,37.3702200755615,0.699367444472916,0.137114837813222,10.4396863080506,-10.4396863080506,10.99,0.499545454545454,11.24,158.46481,1.31201091901729,0.55629478
